method,seed,run_dir,strategy,task_idx,task_name,family,depth,selection_cap,similarity_threshold,num_selection_events,relevant_prior_count,support_size,support_fraction,same_family_precision,same_family_recall,any_same_family,parent_selected,family_pure_support,jaccard_stability,cap_utilization,raw_support_size,raw_same_family_precision,raw_same_family_recall,raw_parent_selected,raw_cap_utilization,performance_filter_retention,selected_similarity_mean,raw_selected_similarity_mean,threshold_qualified_count,first_correct_found,selection_events_until_first_correct,steps_until_first_correct
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,4,F1-D3,F1,3,3,0.5,100,1,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,0.77545467,0.77545467,1.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,5,F2-D3,F2,3,3,0.5,100,1,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,0.7833429700000001,0.7833429700000001,1.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,6,F3-D3,F3,3,3,0.5,100,1,1.0,0.1666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,0.7926559999999998,0.7926559999999998,1.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,7,F4-D3,F4,3,3,0.5,100,1,1.0,0.1428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,0.8193745500000001,0.8193745500000001,1.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,8,F1-D4,F1,4,3,0.5,100,2,2.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666669,2.0,1.0,1.0,1.0,0.6666666666666669,1.0,0.7895749899999999,0.7895749899999999,2.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,9,F2-D4,F2,4,3,0.5,100,2,2.0,0.22222222222222224,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666669,2.0,1.0,1.0,1.0,0.6666666666666669,1.0,0.7778629300000002,0.7778629300000002,2.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,10,F3-D4,F3,4,3,0.5,100,2,2.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666669,2.0,1.0,1.0,1.0,0.6666666666666669,1.0,0.7773850899999998,0.7773850899999998,2.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,11,F4-D4,F4,4,3,0.5,100,2,2.0,0.1818181818181819,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666669,2.0,1.0,1.0,1.0,0.6666666666666669,1.0,0.8249637799999999,0.8249637799999999,2.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,12,F1-D5,F1,5,3,0.5,100,3,3.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.7790105266666666,0.7790105266666666,3.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,13,F2-D5,F2,5,3,0.5,100,3,3.0,0.23076923076923075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.7848075999999999,0.7848075999999999,3.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,14,F3-D5,F3,5,3,0.5,100,3,3.0,0.2142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.7811802866666667,0.7811802866666667,3.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,15,F4-D5,F4,5,3,0.5,100,3,3.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.8080768766666668,0.8080768766666668,3.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,16,F1-D6,F1,6,3,0.5,100,4,3.0,0.1875,1.0,0.75,1.0,0.99,1.0,0.7929292929292929,1.0,3.0,1.0,0.75,0.99,1.0,1.0,0.8108285499999998,0.8108285499999998,4.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,17,F2-D6,F2,6,3,0.5,100,4,3.0,0.1764705882352941,1.0,0.75,1.0,0.99,1.0,0.8181818181818182,1.0,3.0,1.0,0.75,0.99,1.0,1.0,0.8235485366666666,0.8235485366666666,4.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,18,F3-D6,F3,6,3,0.5,100,4,3.0,0.1666666666666667,1.0,0.75,1.0,0.99,1.0,0.9494949494949495,1.0,3.0,1.0,0.75,0.99,1.0,1.0,0.82961175,0.82961175,4.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,19,F4-D6,F4,6,3,0.5,100,4,3.0,0.15789473684210525,1.0,0.75,1.0,1.0,1.0,0.8535353535353535,1.0,3.0,1.0,0.75,1.0,1.0,1.0,0.8487697466666667,0.8487697466666668,4.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,20,F1-D7,F1,7,3,0.5,100,5,3.0,0.15,1.0,0.6,1.0,0.91,1.0,0.8232323232323232,1.0,3.0,1.0,0.6,0.91,1.0,1.0,0.8124211433333334,0.8124211433333334,5.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,21,F2-D7,F2,7,3,0.5,100,5,3.0,0.1428571428571428,1.0,0.6,1.0,1.0,1.0,0.8939393939393939,1.0,3.0,1.0,0.6,1.0,1.0,1.0,0.8172913233333334,0.8172913233333334,5.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,22,F3-D7,F3,7,3,0.5,100,5,3.0,0.13636363636363633,1.0,0.6,1.0,1.0,1.0,0.7818181818181819,1.0,3.0,1.0,0.6,1.0,1.0,1.0,0.8015117866666668,0.8015117866666668,5.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,23,F4-D7,F4,7,3,0.5,100,5,3.0,0.13043478260869562,1.0,0.6,1.0,0.99,1.0,0.7828282828282829,1.0,3.0,1.0,0.6,0.99,1.0,1.0,0.8679055166666666,0.8679055166666666,5.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,24,F1-D8,F1,8,3,0.5,100,6,3.0,0.125,1.0,0.5,1.0,0.95,1.0,0.8939393939393939,1.0,3.0,1.0,0.5,0.95,1.0,1.0,0.8306640433333332,0.8306640433333332,6.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,25,F2-D8,F2,8,3,0.5,100,6,3.0,0.12,1.0,0.5,1.0,0.97,1.0,0.9767676767676768,1.0,3.0,1.0,0.5,0.97,1.0,1.0,0.8377160466666667,0.8377160466666667,6.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,26,F3-D8,F3,8,3,0.5,100,6,3.0,0.11538461538461538,1.0,0.5,1.0,0.94,1.0,0.9292929292929293,1.0,3.0,1.0,0.5,0.94,1.0,1.0,0.8361335400000001,0.8361335400000001,6.0,1.0,1.0,512.0
Mask-SC-3,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-160541,similarity,27,F4-D8,F4,8,3,0.5,100,6,3.0,0.11111111111111112,1.0,0.5,1.0,0.99,1.0,0.991919191919192,1.0,3.0,1.0,0.5,0.99,1.0,1.0,0.8802362533333333,0.8802362533333333,6.0,1.0,1.0,512.0
Mask-SC-3,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-160541,similarity,4,F1-D3,F1,3,3,0.5,100,1,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,0.7807383599999997,0.7807383599999997,1.0,1.0,1.0,512.0
Mask-SC-3,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-160541,similarity,5,F2-D3,F2,3,3,0.5,100,1,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,0.7880043499999999,0.7880043499999999,1.0,1.0,1.0,512.0
Mask-SC-3,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-160541,similarity,6,F3-D3,F3,3,3,0.5,100,1,1.0,0.1666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,0.7657344500000002,0.7657344500000002,1.0,1.0,1.0,512.0
Mask-SC-3,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-160541,similarity,7,F4-D3,F4,3,3,0.5,100,1,1.0,0.1428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,0.8285277999999998,0.8285277999999998,1.0,1.0,1.0,512.0
Mask-SC-3,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-160541,similarity,8,F1-D4,F1,4,3,0.5,100,2,2.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666669,2.0,1.0,1.0,1.0,0.6666666666666669,1.0,0.782763585,0.782763585,2.0,1.0,1.0,512.0
Mask-SC-3,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-160541,similarity,9,F2-D4,F2,4,3,0.5,100,2,2.0,0.22222222222222224,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666669,2.0,1.0,1.0,1.0,0.6666666666666669,1.0,0.759730655,0.759730655,2.0,1.0,1.0,512.0
Mask-SC-3,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-160541,similarity,10,F3-D4,F3,4,3,0.5,100,2,2.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666669,2.0,1.0,1.0,1.0,0.6666666666666669,1.0,0.7783321049999999,0.7783321049999999,2.0,1.0,1.0,512.0
Mask-SC-3,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-160541,similarity,11,F4-D4,F4,4,3,0.5,100,2,2.0,0.1818181818181819,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666669,2.0,1.0,1.0,1.0,0.6666666666666669,1.0,0.8327471650000001,0.8327471650000001,2.0,1.0,1.0,512.0
Mask-SC-3,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-160541,similarity,12,F1-D5,F1,5,3,0.5,100,3,3.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.7792237033333334,0.7792237033333334,3.0,1.0,1.0,512.0
Mask-SC-3,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-160541,similarity,13,F2-D5,F2,5,3,0.5,100,3,3.0,0.23076923076923075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.7769980933333335,0.7769980933333335,3.0,1.0,1.0,512.0
Mask-SC-3,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-160541,similarity,14,F3-D5,F3,5,3,0.5,100,3,3.0,0.2142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.7809474999999999,0.7809474999999999,3.0,1.0,1.0,512.0
Mask-SC-3,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-160541,similarity,15,F4-D5,F4,5,3,0.5,100,3,3.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.8170163766666666,0.8170163766666666,3.0,1.0,1.0,512.0
Mask-SC-3,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-160541,similarity,16,F1-D6,F1,6,3,0.5,100,4,3.0,0.1875,1.0,0.75,1.0,0.99,1.0,0.8080808080808081,1.0,3.0,1.0,0.75,0.99,1.0,1.0,0.8065748933333332,0.8065748933333332,4.0,1.0,1.0,512.0
Mask-SC-3,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-160541,similarity,17,F2-D6,F2,6,3,0.5,100,4,3.0,0.1764705882352941,1.0,0.75,1.0,1.0,1.0,0.797979797979798,1.0,3.0,1.0,0.75,1.0,1.0,1.0,0.8210523299999999,0.8210523299999999,4.0,1.0,1.0,512.0
Mask-SC-3,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-160541,similarity,18,F3-D6,F3,6,3,0.5,100,4,3.0,0.1666666666666667,1.0,0.75,1.0,0.96,1.0,0.9646464646464646,1.0,3.0,1.0,0.75,0.96,1.0,1.0,0.8457441299999999,0.8457441299999999,4.0,1.0,1.0,512.0
Mask-SC-3,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-160541,similarity,19,F4-D6,F4,6,3,0.5,100,4,3.0,0.15789473684210525,1.0,0.75,1.0,1.0,1.0,0.8333333333333334,1.0,3.0,1.0,0.75,1.0,1.0,1.0,0.8488927000000001,0.8488927,4.0,1.0,1.0,512.0
