method,seed,run_dir,task_idx,task_name,family,depth,same_family_beta_mass,cross_family_beta_mass,current_beta_mass,selected_prior_count,effective_n,active_component_count
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-134159,4,CurriculumMultiRoomObjectRemapEnv-BallLava-R3-v0,BallLava,3,0.5687202769004234,0.0,0.43127972309957663,1.0,1.9588397883673163,2.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-134159,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,0.5505378487662549,0.0,0.4494621512337451,1.0,1.964776565329657,2.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-134159,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,0.6462576379113993,0.0,0.35374236208860077,1.0,1.8251747886196388,2.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-134159,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,0.6234627769936154,0.0,0.3765372230063845,1.0,1.8521823007604428,2.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-134159,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,0.7450554902465816,0.0,0.2549445097534183,2.0,2.868939195010218,3.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-134159,9,CurriculumMultiRoomObjectRemapEnv-LavaBall-R4-v0,LavaBall,4,0.6689503068765966,0.0,0.3310496931234034,2.0,2.994475789538657,3.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-134159,10,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R4-v0,KeyBoxSwap,4,0.6969694637448411,0.0,0.3030305362551589,2.0,2.9375156169206322,3.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-134159,11,CurriculumMultiRoomObjectRemapEnv-Identity-R4-v0,Identity,4,0.735276867875139,0.0,0.26472313212486104,2.0,2.8815530231349022,3.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-134159,12,CurriculumMultiRoomObjectRemapEnv-BallLava-R5-v0,BallLava,5,0.7899139331868992,0.0,0.21008606681310082,3.0,3.9450709924477394,4.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-134159,13,CurriculumMultiRoomObjectRemapEnv-LavaBall-R5-v0,LavaBall,5,0.7739706569912979,0.0,0.22602934300870214,3.0,3.85708744248294,4.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-134159,14,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R5-v0,KeyBoxSwap,5,0.7952573732865086,0.0,0.2047426267134914,3.0,3.881406313338472,4.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-134159,15,CurriculumMultiRoomObjectRemapEnv-Identity-R5-v0,Identity,5,0.7206107263869685,0.0,0.27938927361303145,3.0,3.9636583658673517,4.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-87-mask-linear_comb-no_task_label-mg10/260619-134159,4,CurriculumMultiRoomObjectRemapEnv-BallLava-R3-v0,BallLava,3,0.5519918435466415,0.0,0.44800815645335845,1.0,1.964312465708702,2.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-87-mask-linear_comb-no_task_label-mg10/260619-134159,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,0.47864903800599157,0.0,0.5213509619940085,1.0,1.9819379281712632,2.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-87-mask-linear_comb-no_task_label-mg10/260619-134159,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,0.544501889973905,0.0,0.45549811002609497,1.0,1.979467625400536,2.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-87-mask-linear_comb-no_task_label-mg10/260619-134159,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,0.5432897153377745,0.0,0.4567102846622255,1.0,1.9828855088750832,2.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-87-mask-linear_comb-no_task_label-mg10/260619-134159,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,0.6397667723763943,0.0,0.3602332276236056,2.0,2.9864816213672314,3.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-87-mask-linear_comb-no_task_label-mg10/260619-134159,9,CurriculumMultiRoomObjectRemapEnv-LavaBall-R4-v0,LavaBall,4,0.7163335089881028,0.0,0.2836664910118971,2.0,2.938690358732428,3.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-87-mask-linear_comb-no_task_label-mg10/260619-134159,10,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R4-v0,KeyBoxSwap,4,0.6292045480389798,0.0,0.37079545196102015,2.0,2.968897511983364,3.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-87-mask-linear_comb-no_task_label-mg10/260619-134159,11,CurriculumMultiRoomObjectRemapEnv-Identity-R4-v0,Identity,4,0.699394411996514,0.0,0.300605588003486,2.0,2.841166658128589,3.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-87-mask-linear_comb-no_task_label-mg10/260619-134159,12,CurriculumMultiRoomObjectRemapEnv-BallLava-R5-v0,BallLava,5,0.7355638911606832,0.0,0.2644361088393169,3.0,3.917914775198041,4.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-87-mask-linear_comb-no_task_label-mg10/260619-134159,13,CurriculumMultiRoomObjectRemapEnv-LavaBall-R5-v0,LavaBall,5,0.731960915141053,0.0,0.268039084858947,3.0,3.9734057061199017,4.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-87-mask-linear_comb-no_task_label-mg10/260619-134159,14,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R5-v0,KeyBoxSwap,5,0.7369468106306587,0.0,0.2630531893693413,3.0,3.97669671558183,4.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-87-mask-linear_comb-no_task_label-mg10/260619-134159,15,CurriculumMultiRoomObjectRemapEnv-Identity-R5-v0,Identity,5,0.7191428634090355,0.0,0.28085713659096445,3.0,3.9573386984533316,4.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-88-mask-linear_comb-no_task_label-mg10/260619-134159,4,CurriculumMultiRoomObjectRemapEnv-BallLava-R3-v0,BallLava,3,0.6038371943113869,0.0,0.39616280568861306,1.0,1.9020587016919592,2.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-88-mask-linear_comb-no_task_label-mg10/260619-134159,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,0.6111917453277065,0.0,0.3888082546722935,1.0,1.8926468424885499,2.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-88-mask-linear_comb-no_task_label-mg10/260619-134159,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,0.46837752775356883,0.0,0.5316224722464311,1.0,1.988390399828111,2.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-88-mask-linear_comb-no_task_label-mg10/260619-134159,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,0.68209180820048,0.0,0.31790819179952,1.0,1.7283090480676937,2.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-88-mask-linear_comb-no_task_label-mg10/260619-134159,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,0.7190793670888176,0.0,0.28092063291118247,2.0,2.9331394754762643,3.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-88-mask-linear_comb-no_task_label-mg10/260619-134159,9,CurriculumMultiRoomObjectRemapEnv-LavaBall-R4-v0,LavaBall,4,0.6262690897733589,0.0,0.37373091022664096,2.0,2.975437299977626,3.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-88-mask-linear_comb-no_task_label-mg10/260619-134159,10,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R4-v0,KeyBoxSwap,4,0.6543022657084423,0.0,0.3456977342915577,2.0,2.9849002699794935,3.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-88-mask-linear_comb-no_task_label-mg10/260619-134159,11,CurriculumMultiRoomObjectRemapEnv-Identity-R4-v0,Identity,4,0.7577600771358677,0.0,0.24223992286413226,2.0,2.8286235502775257,3.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-88-mask-linear_comb-no_task_label-mg10/260619-134159,12,CurriculumMultiRoomObjectRemapEnv-BallLava-R5-v0,BallLava,5,0.7976562716141409,0.0,0.20234372838585912,3.0,3.9123689562436246,4.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-88-mask-linear_comb-no_task_label-mg10/260619-134159,13,CurriculumMultiRoomObjectRemapEnv-LavaBall-R5-v0,LavaBall,5,0.7253545811694867,0.0,0.2746454188305133,3.0,3.950824745581425,4.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-88-mask-linear_comb-no_task_label-mg10/260619-134159,14,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R5-v0,KeyBoxSwap,5,0.7479509422197561,0.0,0.25204905778024395,3.0,3.971605034281248,4.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-88-mask-linear_comb-no_task_label-mg10/260619-134159,15,CurriculumMultiRoomObjectRemapEnv-Identity-R5-v0,Identity,5,0.700101999292585,0.0,0.299898000707415,3.0,3.8901994039991594,4.0
Mask-SC-oracle,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-89-mask-linear_comb-no_task_label-mg10/260619-134159,4,CurriculumMultiRoomObjectRemapEnv-BallLava-R3-v0,BallLava,3,0.6365135036812506,0.0,0.3634864963187494,1.0,1.8401131275688498,2.0
Mask-SC-oracle,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-89-mask-linear_comb-no_task_label-mg10/260619-134159,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,0.5035856495859545,0.0,0.49641435041404547,1.0,1.9981335595439877,2.0
Mask-SC-oracle,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-89-mask-linear_comb-no_task_label-mg10/260619-134159,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,0.5545514799994493,0.0,0.44544852000055063,1.0,1.961888037154452,2.0
Mask-SC-oracle,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-89-mask-linear_comb-no_task_label-mg10/260619-134159,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,0.5878218533677348,0.0,0.4121781466322652,1.0,1.8998526498117418,2.0
Mask-SC-oracle,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-oracle/Minigrid-ppo-supermask-89-mask-linear_comb-no_task_label-mg10/260619-134159,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,0.7404492914910981,0.0,0.25955070850890194,2.0,2.884471426837912,3.0
